customer_id,age_group,city,occupation,gender,marital status,avg_income,month_avg_spend ,avg_income_utilization_monthly
ATQCUS3049,45+,Bengaluru,Salaried IT Employees,Female,Married,69650,26730,38.38%
ATQCUS3050,45+,Bengaluru,Salaried IT Employees,Female,Married,69648,25686,36.88%
ATQCUS3051,45+,Bengaluru,Salaried IT Employees,Female,Married,71050,25871,36.41%
ATQCUS3052,45+,Bengaluru,Salaried IT Employees,Female,Married,70559,28382,40.22%
ATQCUS3053,45+,Bengaluru,Salaried IT Employees,Female,Married,70993,25835,36.39%
ATQCUS3054,45+,Bengaluru,Salaried IT Employees,Female,Married,75948,28691,37.78%
ATQCUS3055,45+,Bengaluru,Salaried IT Employees,Female,Married,67541,27742,41.07%
ATQCUS3056,45+,Bengaluru,Salaried IT Employees,Female,Married,72988,30733,42.11%
ATQCUS3057,45+,Bengaluru,Salaried IT Employees,Female,Married,66020,24401,36.96%
ATQCUS3058,45+,Bengaluru,Salaried IT Employees,Female,Married,64828,24667,38.05%
ATQCUS3059,45+,Bengaluru,Salaried IT Employees,Female,Married,74819,30150,40.30%
ATQCUS3060,45+,Bengaluru,Salaried Other Employees,Female,Married,41773,13690,32.77%
ATQCUS3061,45+,Bengaluru,Salaried Other Employees,Female,Married,40792,13279,32.55%
ATQCUS3062,45+,Bengaluru,Salaried Other Employees,Female,Married,45150,13173,29.18%
ATQCUS3063,45+,Bengaluru,Salaried Other Employees,Female,Married,40838,13642,33.40%
ATQCUS3064,45+,Bengaluru,Salaried Other Employees,Female,Married,43740,14001,32.01%
ATQCUS3065,45+,Bengaluru,Salaried Other Employees,Female,Married,42488,14321,33.71%
ATQCUS3066,45+,Bengaluru,Salaried Other Employees,Female,Married,43124,12962,30.06%
ATQCUS3067,45+,Bengaluru,Salaried Other Employees,Female,Married,43138,14935,34.62%
ATQCUS3068,45+,Bengaluru,Salaried Other Employees,Female,Married,43167,13830,32.04%
ATQCUS3069,45+,Bengaluru,Business Owners,Female,Married,82181,19776,24.06%
ATQCUS3070,45+,Bengaluru,Business Owners,Female,Married,75340,18666,24.78%
ATQCUS3071,45+,Bengaluru,Business Owners,Female,Married,73843,16634,22.53%
ATQCUS3072,45+,Bengaluru,Business Owners,Female,Married,79206,19402,24.50%
ATQCUS3073,45+,Bengaluru,Business Owners,Female,Married,70684,18583,26.29%
ATQCUS3074,45+,Bengaluru,Business Owners,Female,Married,77693,18756,24.14%
ATQCUS3075,45+,Bengaluru,Business Owners,Female,Married,78959,18381,23.28%
ATQCUS3076,45+,Bengaluru,Business Owners,Female,Married,71929,16705,23.22%
ATQCUS3077,45+,Bengaluru,Freelancers,Female,Married,38477,13186,34.27%
ATQCUS3078,45+,Bengaluru,Freelancers,Female,Married,40391,14089,34.88%
ATQCUS3079,45+,Bengaluru,Freelancers,Female,Married,41318,12906,31.24%
ATQCUS3080,45+,Bengaluru,Freelancers,Female,Married,42586,14354,33.71%
ATQCUS3081,45+,Bengaluru,Freelancers,Female,Married,41831,13347,31.91%
ATQCUS3082,45+,Bengaluru,Freelancers,Female,Married,37754,14038,37.18%
ATQCUS3083,45+,Bengaluru,Government Employees,Female,Married,54811,12449,22.71%
ATQCUS3084,45+,Bengaluru,Government Employees,Female,Married,62197,14266,22.94%
ATQCUS3085,45+,Bengaluru,Government Employees,Female,Married,57936,12941,22.34%
ATQCUS3086,45+,Bengaluru,Government Employees,Female,Married,58618,13149,22.43%
ATQCUS3087,45+,Bengaluru,Government Employees,Female,Married,62772,13331,21.24%
ATQCUS3088,45+,Chennai,Salaried IT Employees,Female,Married,71685,19435,27.11%
ATQCUS3089,45+,Chennai,Salaried IT Employees,Female,Married,66537,17706,26.61%
ATQCUS3090,45+,Chennai,Salaried IT Employees,Female,Married,64805,16963,26.17%
ATQCUS3091,45+,Chennai,Salaried IT Employees,Female,Married,65938,19655,29.81%
ATQCUS3092,45+,Chennai,Salaried IT Employees,Female,Married,67987,20662,30.39%
ATQCUS3093,45+,Chennai,Salaried IT Employees,Female,Married,67398,19215,28.51%
ATQCUS3094,45+,Chennai,Salaried IT Employees,Female,Married,65420,17351,26.52%
ATQCUS3095,45+,Chennai,Salaried IT Employees,Female,Married,67872,17190,25.33%
ATQCUS3096,45+,Chennai,Salaried IT Employees,Female,Married,64371,17987,27.94%
ATQCUS3097,45+,Chennai,Salaried IT Employees,Female,Married,73631,18204,24.72%
ATQCUS3098,45+,Chennai,Salaried IT Employees,Female,Married,65277,19181,29.38%
ATQCUS3099,45+,Chennai,Salaried IT Employees,Female,Married,71509,20225,28.28%
ATQCUS3100,45+,Chennai,Salaried Other Employees,Female,Married,45365,10253,22.60%
ATQCUS3101,45+,Chennai,Salaried Other Employees,Female,Married,41879,10690,25.53%
ATQCUS3102,45+,Chennai,Salaried Other Employees,Female,Married,40291,8605,21.36%
ATQCUS3103,45+,Chennai,Salaried Other Employees,Female,Married,44719,9791,21.90%
ATQCUS3104,45+,Chennai,Salaried Other Employees,Female,Married,44349,9701,21.87%
ATQCUS3105,45+,Chennai,Salaried Other Employees,Female,Married,43144,9037,20.95%
ATQCUS3106,45+,Chennai,Salaried Other Employees,Female,Married,40966,8639,21.09%
ATQCUS3107,45+,Chennai,Business Owners,Female,Married,72928,12689,17.40%
ATQCUS3108,45+,Chennai,Business Owners,Female,Married,80496,13408,16.66%
ATQCUS3109,45+,Chennai,Business Owners,Female,Married,83207,13967,16.79%
ATQCUS3110,45+,Chennai,Business Owners,Female,Married,76796,12105,15.76%
ATQCUS3111,45+,Chennai,Freelancers,Female,Married,42040,9609,22.86%
ATQCUS3112,45+,Chennai,Freelancers,Female,Married,39273,8782,22.36%
ATQCUS3113,45+,Chennai,Government Employees,Female,Married,55606,7947,14.29%
ATQCUS3114,45+,Chennai,Government Employees,Female,Married,61997,10086,16.27%
ATQCUS3115,45+,Hyderabad,Salaried IT Employees,Female,Married,67971,22613,33.27%
ATQCUS3116,45+,Hyderabad,Salaried IT Employees,Female,Married,74216,22902,30.86%
ATQCUS3117,45+,Hyderabad,Salaried IT Employees,Female,Married,73437,23284,31.71%
ATQCUS3118,45+,Hyderabad,Salaried IT Employees,Female,Married,65687,21143,32.19%
ATQCUS3119,45+,Hyderabad,Salaried IT Employees,Female,Married,67660,21900,32.37%
ATQCUS3120,45+,Hyderabad,Salaried IT Employees,Female,Married,73877,22105,29.92%
ATQCUS3121,45+,Hyderabad,Salaried IT Employees,Female,Married,71737,21631,30.15%
ATQCUS3122,45+,Hyderabad,Salaried IT Employees,Female,Married,72956,25864,35.45%
ATQCUS3123,45+,Hyderabad,Salaried IT Employees,Female,Married,72474,23010,31.75%
ATQCUS3124,45+,Hyderabad,Salaried Other Employees,Female,Married,40470,10624,26.25%
ATQCUS3125,45+,Hyderabad,Salaried Other Employees,Female,Married,47127,12449,26.42%
ATQCUS3126,45+,Hyderabad,Salaried Other Employees,Female,Married,42303,10828,25.60%
ATQCUS3127,45+,Hyderabad,Salaried Other Employees,Female,Married,42587,11292,26.51%
ATQCUS3128,45+,Hyderabad,Salaried Other Employees,Female,Married,41134,11449,27.83%
ATQCUS3129,45+,Hyderabad,Salaried Other Employees,Female,Married,42705,10247,23.99%
ATQCUS3130,45+,Hyderabad,Business Owners,Female,Married,83393,18090,21.69%
ATQCUS3131,45+,Hyderabad,Business Owners,Female,Married,78634,15612,19.85%
ATQCUS3132,45+,Hyderabad,Business Owners,Female,Married,70471,15145,21.49%
ATQCUS3133,45+,Hyderabad,Freelancers,Female,Married,37883,10043,26.51%
ATQCUS3134,45+,Hyderabad,Freelancers,Female,Married,38885,10090,25.95%
ATQCUS3135,45+,Hyderabad,Government Employees,Female,Married,58268,11646,19.99%
ATQCUS3136,45+,Hyderabad,Government Employees,Female,Married,56728,11669,20.57%
ATQCUS3137,21-24,Mumbai,Salaried IT Employees,Male,Single,49501,29023,58.63%
ATQCUS3138,21-24,Mumbai,Salaried IT Employees,Male,Single,50075,29293,58.50%
ATQCUS3139,21-24,Mumbai,Salaried IT Employees,Male,Single,45367,27065,59.66%
ATQCUS3140,21-24,Mumbai,Salaried IT Employees,Male,Single,46579,28691,61.60%
ATQCUS3141,21-24,Mumbai,Salaried IT Employees,Male,Single,49893,26706,53.53%
ATQCUS3142,21-24,Mumbai,Salaried IT Employees,Male,Single,49500,28345,57.26%
ATQCUS3143,21-24,Mumbai,Salaried IT Employees,Male,Single,47866,28720,60.00%
ATQCUS3144,21-24,Mumbai,Salaried IT Employees,Male,Single,48123,27339,56.81%
ATQCUS3145,21-24,Mumbai,Salaried IT Employees,Male,Single,49110,29656,60.39%
ATQCUS3146,21-24,Mumbai,Salaried IT Employees,Male,Single,48918,32016,65.45%
ATQCUS3147,21-24,Mumbai,Salaried IT Employees,Male,Single,46791,26342,56.30%
ATQCUS3148,21-24,Mumbai,Salaried IT Employees,Male,Single,47579,29509,62.02%
ATQCUS3149,21-24,Mumbai,Salaried IT Employees,Male,Single,49689,28574,57.51%
ATQCUS3150,21-24,Mumbai,Salaried IT Employees,Male,Single,48491,29817,61.49%
ATQCUS3151,21-24,Mumbai,Salaried IT Employees,Male,Single,47466,28574,60.20%
ATQCUS3152,21-24,Mumbai,Salaried IT Employees,Male,Single,50307,28390,56.43%
ATQCUS3153,21-24,Mumbai,Salaried IT Employees,Male,Single,47444,24695,52.05%
ATQCUS3154,21-24,Mumbai,Salaried IT Employees,Male,Single,46729,29390,62.89%
ATQCUS3155,21-24,Mumbai,Salaried IT Employees,Male,Single,48657,26966,55.42%
ATQCUS3156,21-24,Mumbai,Salaried IT Employees,Male,Single,48310,26982,55.85%
ATQCUS3157,21-24,Mumbai,Salaried IT Employees,Male,Single,47148,27135,57.55%
ATQCUS3158,21-24,Mumbai,Salaried IT Employees,Male,Single,48409,30101,62.18%
ATQCUS3159,21-24,Mumbai,Salaried IT Employees,Male,Single,46971,27300,58.12%
ATQCUS3160,21-24,Mumbai,Salaried IT Employees,Male,Single,48707,29824,61.23%
ATQCUS3161,21-24,Mumbai,Salaried IT Employees,Male,Single,46246,28108,60.78%
ATQCUS3162,21-24,Mumbai,Salaried IT Employees,Male,Single,49183,29119,59.21%
ATQCUS3163,21-24,Mumbai,Salaried IT Employees,Male,Single,48794,29809,61.09%
ATQCUS3164,21-24,Mumbai,Salaried IT Employees,Male,Single,47097,28419,60.34%
ATQCUS3165,21-24,Mumbai,Salaried IT Employees,Male,Single,48992,27307,55.74%
ATQCUS3166,21-24,Mumbai,Salaried IT Employees,Male,Single,45613,26638,58.40%
ATQCUS3167,21-24,Mumbai,Salaried IT Employees,Male,Single,47939,29315,61.15%
ATQCUS3168,21-24,Mumbai,Salaried IT Employees,Male,Single,48205,30893,64.09%
ATQCUS3169,21-24,Mumbai,Salaried IT Employees,Male,Single,50338,30230,60.05%
ATQCUS3170,21-24,Mumbai,Salaried IT Employees,Male,Single,47507,29908,62.95%
ATQCUS3171,21-24,Mumbai,Salaried IT Employees,Male,Single,46101,25825,56.02%
ATQCUS3172,21-24,Mumbai,Salaried IT Employees,Male,Single,48160,30734,63.82%
ATQCUS3173,21-24,Mumbai,Salaried IT Employees,Male,Single,47355,25319,53.47%
ATQCUS3174,21-24,Mumbai,Salaried Other Employees,Male,Single,30264,12983,42.90%
ATQCUS3175,21-24,Mumbai,Salaried Other Employees,Male,Single,30763,15370,49.96%
ATQCUS3176,21-24,Mumbai,Salaried Other Employees,Male,Single,29739,15958,53.66%
ATQCUS3177,21-24,Mumbai,Salaried Other Employees,Male,Single,30745,14436,46.96%
ATQCUS3178,21-24,Mumbai,Salaried Other Employees,Male,Single,27591,13000,47.12%
ATQCUS3179,21-24,Mumbai,Salaried Other Employees,Male,Single,29687,13290,44.77%
ATQCUS3180,21-24,Mumbai,Salaried Other Employees,Male,Single,28994,13959,48.15%
ATQCUS3181,21-24,Mumbai,Salaried Other Employees,Male,Single,30654,12825,41.84%
ATQCUS3182,21-24,Mumbai,Salaried Other Employees,Male,Single,29971,13930,46.48%
ATQCUS3183,21-24,Mumbai,Salaried Other Employees,Male,Single,30189,14976,49.61%
ATQCUS3184,21-24,Mumbai,Salaried Other Employees,Male,Single,28857,13597,47.12%
ATQCUS3185,21-24,Mumbai,Salaried Other Employees,Male,Single,29535,13851,46.90%
ATQCUS3186,21-24,Mumbai,Salaried Other Employees,Male,Single,29955,14789,49.37%
ATQCUS3187,21-24,Mumbai,Salaried Other Employees,Male,Single,30372,14581,48.01%
ATQCUS3188,21-24,Mumbai,Salaried Other Employees,Male,Single,29106,15443,53.06%
ATQCUS3189,21-24,Mumbai,Salaried Other Employees,Male,Single,30212,14002,46.35%
ATQCUS3190,21-24,Mumbai,Salaried Other Employees,Male,Single,31296,13804,44.11%
ATQCUS3191,21-24,Mumbai,Salaried Other Employees,Male,Single,30704,15136,49.30%
ATQCUS3192,21-24,Mumbai,Salaried Other Employees,Male,Single,29461,16044,54.46%
ATQCUS3193,21-24,Mumbai,Salaried Other Employees,Male,Single,31065,15389,49.54%
ATQCUS3194,21-24,Mumbai,Salaried Other Employees,Male,Single,29603,15921,53.78%
ATQCUS3195,21-24,Mumbai,Salaried Other Employees,Male,Single,30616,14263,46.59%
ATQCUS3196,21-24,Mumbai,Salaried Other Employees,Male,Single,30491,15867,52.04%
ATQCUS3197,21-24,Mumbai,Salaried Other Employees,Male,Single,28747,13385,46.56%
ATQCUS3198,21-24,Mumbai,Salaried Other Employees,Male,Single,28382,14608,51.47%
ATQCUS3199,21-24,Mumbai,Salaried Other Employees,Male,Single,29246,13594,46.48%
ATQCUS3200,21-24,Mumbai,Business Owners,Male,Single,58488,24360,41.65%
ATQCUS3201,21-24,Mumbai,Business Owners,Male,Single,54702,21043,38.47%
ATQCUS3202,21-24,Mumbai,Business Owners,Male,Single,55542,18115,32.61%
ATQCUS3203,21-24,Mumbai,Business Owners,Male,Single,54651,20247,37.05%
ATQCUS3204,21-24,Mumbai,Business Owners,Male,Single,51122,17670,34.56%
ATQCUS3205,21-24,Mumbai,Business Owners,Male,Single,54791,20762,37.89%
ATQCUS3206,21-24,Mumbai,Business Owners,Male,Single,53338,19075,35.76%
ATQCUS3207,21-24,Mumbai,Business Owners,Male,Single,50101,18376,36.68%
ATQCUS3208,21-24,Mumbai,Business Owners,Male,Single,53246,20589,38.67%
ATQCUS3209,21-24,Mumbai,Business Owners,Male,Single,51496,21270,41.30%
ATQCUS3210,21-24,Mumbai,Business Owners,Male,Single,52029,18831,36.19%
ATQCUS3211,21-24,Mumbai,Business Owners,Male,Single,54274,20896,38.50%
ATQCUS3212,21-24,Mumbai,Business Owners,Male,Single,55922,20690,37.00%
ATQCUS3213,21-24,Mumbai,Business Owners,Male,Single,54508,20490,37.59%
ATQCUS3214,21-24,Mumbai,Business Owners,Male,Single,54534,19352,35.49%
ATQCUS3215,21-24,Mumbai,Business Owners,Male,Single,55384,23156,41.81%
ATQCUS3216,21-24,Mumbai,Business Owners,Male,Single,50647,20419,40.32%
ATQCUS3217,21-24,Mumbai,Business Owners,Male,Single,51281,20328,39.64%
ATQCUS3218,21-24,Mumbai,Freelancers,Male,Single,27104,13255,48.91%
ATQCUS3219,21-24,Mumbai,Freelancers,Male,Single,26883,13655,50.79%
ATQCUS3220,21-24,Mumbai,Freelancers,Male,Single,28064,12707,45.28%
ATQCUS3221,21-24,Mumbai,Freelancers,Male,Single,27378,14078,51.42%
ATQCUS3222,21-24,Mumbai,Freelancers,Male,Single,28332,14106,49.79%
ATQCUS3223,21-24,Mumbai,Freelancers,Male,Single,27252,13315,48.86%
ATQCUS3224,21-24,Mumbai,Freelancers,Male,Single,25289,12611,49.87%
ATQCUS3225,21-24,Mumbai,Freelancers,Male,Single,28675,14689,51.23%
ATQCUS3226,21-24,Mumbai,Freelancers,Male,Single,28105,14850,52.84%
ATQCUS3227,21-24,Mumbai,Freelancers,Male,Single,28288,14248,50.37%
ATQCUS3228,21-24,Mumbai,Freelancers,Male,Single,26403,14940,56.58%
ATQCUS3229,21-24,Mumbai,Freelancers,Male,Single,25672,12396,48.28%
ATQCUS3230,21-24,Mumbai,Freelancers,Male,Single,29171,15621,53.55%
ATQCUS3231,21-24,Mumbai,Freelancers,Male,Single,27763,14156,50.99%
ATQCUS3232,21-24,Mumbai,Freelancers,Male,Single,27139,14067,51.83%
ATQCUS3233,21-24,Mumbai,Freelancers,Male,Single,27854,14967,53.73%
ATQCUS3234,21-24,Mumbai,Freelancers,Male,Single,26374,12357,46.85%
ATQCUS3235,21-24,Mumbai,Freelancers,Male,Single,27376,14688,53.65%
ATQCUS3236,21-24,Mumbai,Freelancers,Male,Single,26911,12924,48.02%
ATQCUS3237,21-24,Mumbai,Freelancers,Male,Single,27045,15517,57.37%
ATQCUS3238,21-24,Mumbai,Freelancers,Male,Single,27874,15644,56.12%
ATQCUS3239,21-24,Mumbai,Freelancers,Male,Single,28069,15179,54.08%
ATQCUS3240,21-24,Mumbai,Government Employees,Male,Single,41098,13963,33.97%
ATQCUS3241,21-24,Mumbai,Government Employees,Male,Single,42280,14456,34.19%
ATQCUS3242,21-24,Mumbai,Government Employees,Male,Single,39481,13526,34.26%
ATQCUS3243,21-24,Mumbai,Government Employees,Male,Single,39415,13762,34.92%
ATQCUS3244,21-24,Mumbai,Government Employees,Male,Single,41022,13550,33.03%
ATQCUS3245,21-24,Mumbai,Government Employees,Male,Single,39259,13002,33.12%
ATQCUS3246,21-24,Mumbai,Government Employees,Male,Single,39501,13322,33.73%
ATQCUS3247,21-24,Mumbai,Government Employees,Male,Single,38673,12574,32.51%
ATQCUS3248,21-24,Mumbai,Government Employees,Male,Single,39666,13748,34.66%
ATQCUS3249,21-24,Delhi NCR,Salaried IT Employees,Male,Single,46453,23283,50.12%
ATQCUS3250,21-24,Delhi NCR,Salaried IT Employees,Male,Single,49018,25221,51.45%
ATQCUS3251,21-24,Delhi NCR,Salaried IT Employees,Male,Single,50373,25841,51.30%
ATQCUS3252,21-24,Delhi NCR,Salaried IT Employees,Male,Single,50407,27729,55.01%
ATQCUS3253,21-24,Delhi NCR,Salaried IT Employees,Male,Single,46360,25627,55.28%
ATQCUS3254,21-24,Delhi NCR,Salaried IT Employees,Male,Single,46423,24259,52.26%
ATQCUS3255,21-24,Delhi NCR,Salaried IT Employees,Male,Single,49375,26086,52.83%
ATQCUS3256,21-24,Delhi NCR,Salaried IT Employees,Male,Single,46586,27712,59.48%
ATQCUS3257,21-24,Delhi NCR,Salaried IT Employees,Male,Single,49635,26141,52.67%
ATQCUS3258,21-24,Delhi NCR,Salaried IT Employees,Male,Single,47333,23618,49.90%
ATQCUS3259,21-24,Delhi NCR,Salaried IT Employees,Male,Single,47026,26249,55.82%
ATQCUS3260,21-24,Delhi NCR,Salaried IT Employees,Male,Single,48305,26876,55.64%
ATQCUS3261,21-24,Delhi NCR,Salaried IT Employees,Male,Single,49072,25557,52.08%
ATQCUS3262,21-24,Delhi NCR,Salaried IT Employees,Male,Single,48293,25385,52.56%
ATQCUS3263,21-24,Delhi NCR,Salaried IT Employees,Male,Single,48298,26843,55.58%
ATQCUS3264,21-24,Delhi NCR,Salaried IT Employees,Male,Single,46616,26406,56.65%
ATQCUS3265,21-24,Delhi NCR,Salaried IT Employees,Male,Single,47817,30084,62.92%
ATQCUS3266,21-24,Delhi NCR,Salaried IT Employees,Male,Single,48534,23914,49.27%
ATQCUS3267,21-24,Delhi NCR,Salaried Other Employees,Male,Single,31001,14961,48.26%
ATQCUS3268,21-24,Delhi NCR,Salaried Other Employees,Male,Single,28985,12920,44.57%
ATQCUS3269,21-24,Delhi NCR,Salaried Other Employees,Male,Single,29448,13767,46.75%
ATQCUS3270,21-24,Delhi NCR,Salaried Other Employees,Male,Single,29124,12942,44.44%
ATQCUS3271,21-24,Delhi NCR,Salaried Other Employees,Male,Single,27707,12314,44.44%
ATQCUS3272,21-24,Delhi NCR,Salaried Other Employees,Male,Single,29818,14262,47.83%
ATQCUS3273,21-24,Delhi NCR,Salaried Other Employees,Male,Single,28058,12646,45.07%
ATQCUS3274,21-24,Delhi NCR,Salaried Other Employees,Male,Single,29762,12455,41.85%
ATQCUS3275,21-24,Delhi NCR,Salaried Other Employees,Male,Single,28892,12750,44.13%
ATQCUS3276,21-24,Delhi NCR,Salaried Other Employees,Male,Single,29187,12625,43.25%
ATQCUS3277,21-24,Delhi NCR,Salaried Other Employees,Male,Single,30874,12842,41.60%
ATQCUS3278,21-24,Delhi NCR,Business Owners,Male,Single,52754,18346,34.78%
ATQCUS3279,21-24,Delhi NCR,Business Owners,Male,Single,53977,21900,40.57%
ATQCUS3280,21-24,Delhi NCR,Business Owners,Male,Single,54423,17553,32.25%
ATQCUS3281,21-24,Delhi NCR,Business Owners,Male,Single,52320,17102,32.69%
ATQCUS3282,21-24,Delhi NCR,Business Owners,Male,Single,53283,17815,33.43%
ATQCUS3283,21-24,Delhi NCR,Business Owners,Male,Single,56785,17921,31.56%
ATQCUS3284,21-24,Delhi NCR,Business Owners,Male,Single,53588,17405,32.48%
ATQCUS3285,21-24,Delhi NCR,Business Owners,Male,Single,51007,17561,34.43%
ATQCUS3286,21-24,Delhi NCR,Business Owners,Male,Single,54773,19888,36.31%
ATQCUS3287,21-24,Delhi NCR,Business Owners,Male,Single,54503,18702,34.31%
ATQCUS3288,21-24,Delhi NCR,Freelancers,Male,Single,25602,12625,49.31%
ATQCUS3289,21-24,Delhi NCR,Freelancers,Male,Single,27663,12528,45.29%
ATQCUS3290,21-24,Delhi NCR,Freelancers,Male,Single,27315,13301,48.69%
ATQCUS3291,21-24,Delhi NCR,Freelancers,Male,Single,27080,13053,48.20%
ATQCUS3292,21-24,Delhi NCR,Freelancers,Male,Single,25862,12327,47.66%
ATQCUS3293,21-24,Delhi NCR,Freelancers,Male,Single,26140,12120,46.37%
ATQCUS3294,21-24,Delhi NCR,Freelancers,Male,Single,26735,12202,45.64%
ATQCUS3295,21-24,Delhi NCR,Freelancers,Male,Single,26809,11715,43.70%
ATQCUS3296,21-24,Delhi NCR,Government Employees,Male,Single,40840,12655,30.99%
ATQCUS3297,21-24,Delhi NCR,Government Employees,Male,Single,38529,12271,31.85%
ATQCUS3298,21-24,Delhi NCR,Government Employees,Male,Single,40780,13823,33.90%
ATQCUS3299,21-24,Delhi NCR,Government Employees,Male,Single,41821,14388,34.40%
ATQCUS3300,21-24,Delhi NCR,Government Employees,Male,Single,42478,12284,28.92%
ATQCUS3301,21-24,Bengaluru,Salaried IT Employees,Male,Single,51509,27886,54.14%
ATQCUS3302,21-24,Bengaluru,Salaried IT Employees,Male,Single,48886,22926,46.90%
ATQCUS3303,21-24,Bengaluru,Salaried IT Employees,Male,Single,46282,22562,48.75%
ATQCUS3304,21-24,Bengaluru,Salaried IT Employees,Male,Single,50743,25432,50.12%
ATQCUS3305,21-24,Bengaluru,Salaried IT Employees,Male,Single,49581,26199,52.84%
ATQCUS3306,21-24,Bengaluru,Salaried IT Employees,Male,Single,47055,23507,49.96%
ATQCUS3307,21-24,Bengaluru,Salaried IT Employees,Male,Single,46358,23336,50.34%
ATQCUS3308,21-24,Bengaluru,Salaried IT Employees,Male,Single,51380,26397,51.38%
ATQCUS3309,21-24,Bengaluru,Salaried IT Employees,Male,Single,46132,21314,46.20%
ATQCUS3310,21-24,Bengaluru,Salaried IT Employees,Male,Single,50807,24152,47.54%
ATQCUS3311,21-24,Bengaluru,Salaried IT Employees,Male,Single,46345,23125,49.90%
ATQCUS3312,21-24,Bengaluru,Salaried IT Employees,Male,Single,48883,23491,48.06%
ATQCUS3313,21-24,Bengaluru,Salaried IT Employees,Male,Single,51084,24936,48.81%
ATQCUS3314,21-24,Bengaluru,Salaried IT Employees,Male,Single,46031,24384,52.97%
ATQCUS3315,21-24,Bengaluru,Salaried IT Employees,Male,Single,45584,22728,49.86%
ATQCUS3316,21-24,Bengaluru,Salaried IT Employees,Male,Single,50208,23468,46.74%
ATQCUS3317,21-24,Bengaluru,Salaried IT Employees,Male,Single,49814,24674,49.53%
ATQCUS3318,21-24,Bengaluru,Salaried IT Employees,Male,Single,48181,24059,49.93%
ATQCUS3319,21-24,Bengaluru,Salaried Other Employees,Male,Single,28252,12823,45.39%
ATQCUS3320,21-24,Bengaluru,Salaried Other Employees,Male,Single,30799,12754,41.41%
ATQCUS3321,21-24,Bengaluru,Salaried Other Employees,Male,Single,29117,11668,40.07%
ATQCUS3322,21-24,Bengaluru,Salaried Other Employees,Male,Single,29468,12781,43.37%
ATQCUS3323,21-24,Bengaluru,Salaried Other Employees,Male,Single,28321,11681,41.24%
ATQCUS3324,21-24,Bengaluru,Salaried Other Employees,Male,Single,32224,13284,41.22%
ATQCUS3325,21-24,Bengaluru,Salaried Other Employees,Male,Single,29585,12113,40.94%
ATQCUS3326,21-24,Bengaluru,Salaried Other Employees,Male,Single,30398,12281,40.40%
ATQCUS3327,21-24,Bengaluru,Salaried Other Employees,Male,Single,30176,12491,41.39%
ATQCUS3328,21-24,Bengaluru,Salaried Other Employees,Male,Single,29969,13214,44.09%
ATQCUS3329,21-24,Bengaluru,Salaried Other Employees,Male,Single,28685,11396,39.73%
ATQCUS3330,21-24,Bengaluru,Business Owners,Male,Single,52206,17258,33.06%
ATQCUS3331,21-24,Bengaluru,Business Owners,Male,Single,55174,17656,32.00%
ATQCUS3332,21-24,Bengaluru,Business Owners,Male,Single,52334,15159,28.97%
ATQCUS3333,21-24,Bengaluru,Business Owners,Male,Single,53441,16087,30.10%
ATQCUS3334,21-24,Bengaluru,Business Owners,Male,Single,54165,16706,30.84%
ATQCUS3335,21-24,Bengaluru,Business Owners,Male,Single,54149,18503,34.17%
ATQCUS3336,21-24,Bengaluru,Business Owners,Male,Single,50673,16934,33.42%
ATQCUS3337,21-24,Bengaluru,Business Owners,Male,Single,52954,17277,32.63%
ATQCUS3338,21-24,Bengaluru,Business Owners,Male,Single,54156,17875,33.01%
ATQCUS3339,21-24,Bengaluru,Freelancers,Male,Single,27034,10853,40.15%
ATQCUS3340,21-24,Bengaluru,Freelancers,Male,Single,27161,11205,41.25%
ATQCUS3341,21-24,Bengaluru,Freelancers,Male,Single,27759,12385,44.61%
ATQCUS3342,21-24,Bengaluru,Freelancers,Male,Single,27794,12362,44.48%
ATQCUS3343,21-24,Bengaluru,Freelancers,Male,Single,26316,10911,41.46%
ATQCUS3344,21-24,Bengaluru,Freelancers,Male,Single,28776,12378,43.01%
ATQCUS3345,21-24,Bengaluru,Freelancers,Male,Single,24888,11155,44.82%
ATQCUS3346,21-24,Bengaluru,Freelancers,Male,Single,27963,13523,48.36%
ATQCUS3347,21-24,Bengaluru,Freelancers,Male,Single,25653,11275,43.95%
ATQCUS3348,21-24,Bengaluru,Freelancers,Male,Single,28442,11135,39.15%
ATQCUS3349,21-24,Bengaluru,Freelancers,Male,Single,27729,11850,42.73%
ATQCUS3350,21-24,Bengaluru,Freelancers,Male,Single,28376,12251,43.17%
ATQCUS3351,21-24,Bengaluru,Freelancers,Male,Single,27810,11434,41.11%
ATQCUS3352,21-24,Bengaluru,Freelancers,Male,Single,28163,11853,42.09%
ATQCUS3353,21-24,Bengaluru,Government Employees,Male,Single,42578,12354,29.01%
ATQCUS3354,21-24,Bengaluru,Government Employees,Male,Single,41171,10669,25.91%
ATQCUS3355,21-24,Bengaluru,Government Employees,Male,Single,39450,10853,27.51%
ATQCUS3356,21-24,Bengaluru,Government Employees,Male,Single,42435,11163,26.31%
ATQCUS3357,21-24,Chennai,Salaried IT Employees,Male,Single,51083,17455,34.17%
ATQCUS3358,21-24,Chennai,Salaried IT Employees,Male,Single,48985,16957,34.62%
ATQCUS3359,21-24,Chennai,Salaried IT Employees,Male,Single,49377,15833,32.07%
ATQCUS3360,21-24,Chennai,Salaried IT Employees,Male,Single,46827,14598,31.17%
